set,language,source_path,source_hash,segment_id,segment_start_s,segment_end_s,dir,wav,model,mode,prompt_id,join_source,health,wer,declination_slope,terminal_slope,f0_range_st,f0_sd_st,duration_s,voiced_frac,n_voiced,n_octave_rejected,status,error
synthetic,en,2026-06-22_2116/lfm2_audio_cuda_p3.wav,,,,,2026-06-22_2116,lfm2_audio_cuda_p3.wav,lfm2_audio,unknown,3,filename_fallback,,,-4.698225349022082,-44.81955589812166,10.989623716390483,3.4370620359035158,16.16,0.6011166253101737,969,0,ok,
synthetic,en,2026-06-22_2116/lfm2_audio_cuda_p4.wav,,,,,2026-06-22_2116,lfm2_audio_cuda_p4.wav,lfm2_audio,unknown,4,filename_fallback,,,-9.948184961678281,-19.86112357262747,12.280665422841235,3.753070299729092,6.88,0.49707602339181284,340,0,ok,
synthetic,en,windows-default/lfm2_audio_cpu_p1.wav,,,,,windows-default,lfm2_audio_cpu_p1.wav,lfm2_audio,default,1,scores_csv,,0.0,-14.50165691785261,-34.52338421718733,16.409561032991526,4.648658430401435,2.32,0.6622807017543859,151,0,ok,
synthetic,en,windows-default/lfm2_audio_cpu_p2.wav,,,,,windows-default,lfm2_audio_cpu_p2.wav,lfm2_audio,default,2,scores_csv,,0.0,-7.443044294289566,-12.221519030657324,10.79836537099208,3.1229195361963384,5.68,0.45663716814159294,258,0,ok,
synthetic,en,windows-default/lfm2_audio_cpu_p3.wav,,,,,windows-default,lfm2_audio_cpu_p3.wav,lfm2_audio,default,3,scores_csv,,0.2121,-5.506382768956319,-35.782755366999154,9.321696689607226,3.114037366228046,15.92,0.6523929471032746,1036,0,ok,
synthetic,en,windows-default/lfm2_audio_cpu_p4.wav,,,,,windows-default,lfm2_audio_cpu_p4.wav,lfm2_audio,default,4,scores_csv,,0.1111,-4.51710645031789,-23.935383305489967,7.929990239993892,3.2595982215265997,7.12,0.4717514124293785,334,0,ok,
synthetic,en,windows-default/lfm2_audio_cuda_p1.wav,,,,,windows-default,lfm2_audio_cuda_p1.wav,lfm2_audio,default,1,scores_csv,,0.0,-11.628679650011449,-22.28292852072214,11.486228132786032,3.5896731458568762,2.32,0.6403508771929824,146,0,ok,
synthetic,en,windows-default/lfm2_audio_cuda_p2.wav,,,,,windows-default,lfm2_audio_cuda_p2.wav,lfm2_audio,default,2,scores_csv,,0.0,-7.762249116780189,-48.49390790495575,10.528657295560105,3.7623101611960625,5.52,0.4251824817518248,233,0,ok,
synthetic,en,windows-default/lfm2_audio_cuda_p3.wav,,,,,windows-default,lfm2_audio_cuda_p3.wav,lfm2_audio,default,3,scores_csv,,0.1515,-4.698225349022082,-44.81955589812166,10.989623716390483,3.4370620359035158,16.16,0.6011166253101737,969,0,ok,
synthetic,en,windows-default/lfm2_audio_cuda_p4.wav,,,,,windows-default,lfm2_audio_cuda_p4.wav,lfm2_audio,default,4,scores_csv,,0.1111,-9.948184961678281,-19.86112357262747,12.280665422841235,3.753070299729092,6.88,0.49707602339181284,340,0,ok,
synthetic,en,2026-06-14_1322/longcat_1b_cuda_p1.wav,,,,,2026-06-14_1322,longcat_1b_cuda_p1.wav,longcat_1b,unknown,1,filename_fallback,,,-9.250510627747902,3.844535130738355,12.771486240778046,3.7957775787247368,2.304,0.7333333333333333,165,0,ok,
synthetic,en,2026-06-14_1322/longcat_1b_cuda_p2.wav,,,,,2026-06-14_1322,longcat_1b_cuda_p2.wav,longcat_1b,unknown,2,filename_fallback,,,-8.909074398990521,-44.00467387976164,16.3094672132823,5.316455236656275,6.058666666666666,0.4368770764119601,263,0,ok,
synthetic,en,2026-06-14_1322/longcat_1b_cuda_p3.wav,,,,,2026-06-14_1322,longcat_1b_cuda_p3.wav,longcat_1b,unknown,3,filename_fallback,,,-1.2078634974669877,-21.131635172311285,18.009435097966133,5.460506665569327,17.322666666666667,0.6284722222222222,1086,0,ok,
synthetic,en,2026-06-14_1322/longcat_1b_cuda_p4.wav,,,,,2026-06-14_1322,longcat_1b_cuda_p4.wav,longcat_1b,unknown,4,filename_fallback,,,-5.006476607848707,-34.59320564341094,12.5939216913781,4.638191594670819,6.485333333333333,0.49455676516329705,318,0,ok,
synthetic,en,2026-06-14_1328/longcat_1b_cuda_p1.wav,,,,,2026-06-14_1328,longcat_1b_cuda_p1.wav,longcat_1b,unknown,1,filename_fallback,,,-5.929746768561964,-18.003478434507993,7.495876955905205,2.0978632803281743,2.474666666666667,0.6363636363636364,154,0,ok,
synthetic,en,2026-06-14_1328/longcat_1b_cuda_p2.wav,,,,,2026-06-14_1328,longcat_1b_cuda_p2.wav,longcat_1b,unknown,2,filename_fallback,,,-5.3516646205557405,-7.739704655644689,6.499312578234228,3.0485827954813596,6.4,0.42992125984251967,273,0,ok,
synthetic,en,2026-06-14_1328/longcat_1b_cuda_p3.wav,,,,,2026-06-14_1328,longcat_1b_cuda_p3.wav,longcat_1b,unknown,3,filename_fallback,,,-0.9831538221491682,-23.235514262980427,7.1694514738207324,2.3724554809542004,14.848,0.6024340770791075,891,0,ok,
synthetic,en,2026-06-14_1328/longcat_1b_cuda_p4.wav,,,,,2026-06-14_1328,longcat_1b_cuda_p4.wav,longcat_1b,unknown,4,filename_fallback,,,-2.3724551735760167,20.051975257341436,5.758239380610779,1.8410762126872107,6.912,0.4358600583090379,299,0,ok,
synthetic,en,windows-cloning/longcat_1b_cuda_p1.wav,,,,,windows-cloning,longcat_1b_cuda_p1.wav,longcat_1b,cloning,1,scores_csv,,0.0,-5.929746768561964,-18.003478434507993,7.495876955905205,2.0978632803281743,2.474666666666667,0.6363636363636364,154,0,ok,
synthetic,en,windows-cloning/longcat_1b_cuda_p2.wav,,,,,windows-cloning,longcat_1b_cuda_p2.wav,longcat_1b,cloning,2,scores_csv,,0.0,-5.3516646205557405,-7.739704655644689,6.499312578234228,3.0485827954813596,6.4,0.42992125984251967,273,0,ok,
synthetic,en,windows-cloning/longcat_1b_cuda_p3.wav,,,,,windows-cloning,longcat_1b_cuda_p3.wav,longcat_1b,cloning,3,scores_csv,,0.3636,-0.9831538221491682,-23.235514262980427,7.1694514738207324,2.3724554809542004,14.848,0.6024340770791075,891,0,ok,
synthetic,en,windows-cloning/longcat_1b_cuda_p4.wav,,,,,windows-cloning,longcat_1b_cuda_p4.wav,longcat_1b,cloning,4,scores_csv,,0.2222,-2.3724551735760167,20.051975257341436,5.758239380610779,1.8410762126872107,6.912,0.4358600583090379,299,0,ok,
synthetic,en,windows-default/longcat_1b_cuda_p1.wav,,,,,windows-default,longcat_1b_cuda_p1.wav,longcat_1b,default,1,scores_csv,,0.0,-9.250510627747902,3.844535130738355,12.771486240778046,3.7957775787247368,2.304,0.7333333333333333,165,0,ok,
synthetic,en,windows-default/longcat_1b_cuda_p2.wav,,,,,windows-default,longcat_1b_cuda_p2.wav,longcat_1b,default,2,scores_csv,,0.0,-8.909074398990521,-44.00467387976164,16.3094672132823,5.316455236656275,6.058666666666666,0.4368770764119601,263,0,ok,
synthetic,en,windows-default/longcat_1b_cuda_p3.wav,,,,,windows-default,longcat_1b_cuda_p3.wav,longcat_1b,default,3,scores_csv,,0.1515,-1.2078634974669877,-21.131635172311285,18.009435097966133,5.460506665569327,17.322666666666667,0.6284722222222222,1086,0,ok,
synthetic,en,windows-default/longcat_1b_cuda_p4.wav,,,,,windows-default,longcat_1b_cuda_p4.wav,longcat_1b,default,4,scores_csv,,0.2222,-5.006476607848707,-34.59320564341094,12.5939216913781,4.638191594670819,6.485333333333333,0.49455676516329705,318,0,ok,
synthetic,en,2026-06-14_1322/longcat_3p5b_cuda_p1.wav,,,,,2026-06-14_1322,longcat_3p5b_cuda_p1.wav,longcat_3p5b,unknown,1,filename_fallback,,,-4.156854606197482,10.59487648933844,9.026972709485435,2.688645690578376,2.304,0.6858407079646017,155,0,ok,
synthetic,en,2026-06-14_1322/longcat_3p5b_cuda_p2.wav,,,,,2026-06-14_1322,longcat_3p5b_cuda_p2.wav,longcat_3p5b,unknown,2,filename_fallback,,,-7.585363936073875,9.911828770200353,18.7244985799952,5.298276889409817,6.058666666666666,0.4684385382059801,282,0,ok,
synthetic,en,2026-06-14_1322/longcat_3p5b_cuda_p3.wav,,,,,2026-06-14_1322,longcat_3p5b_cuda_p3.wav,longcat_3p5b,unknown,3,filename_fallback,,,-3.418482235036057,-21.436566038916787,15.177764207901356,4.983972209788908,17.322666666666667,0.595830920671685,1029,0,ok,
synthetic,en,2026-06-14_1322/longcat_3p5b_cuda_p4.wav,,,,,2026-06-14_1322,longcat_3p5b_cuda_p4.wav,longcat_3p5b,unknown,4,filename_fallback,,,-6.0889641118487825,-37.19465817619625,12.831540980463902,4.526381170072988,6.485333333333333,0.5116640746500778,329,0,ok,
synthetic,en,2026-06-14_1328/longcat_3p5b_cuda_p1.wav,,,,,2026-06-14_1328,longcat_3p5b_cuda_p1.wav,longcat_3p5b,unknown,1,filename_fallback,,,-6.115484203857265,-14.218424979856895,6.773589392351383,2.2366743503765893,2.474666666666667,0.5661157024793388,137,0,ok,
synthetic,en,2026-06-14_1328/longcat_3p5b_cuda_p2.wav,,,,,2026-06-14_1328,longcat_3p5b_cuda_p2.wav,longcat_3p5b,unknown,2,filename_fallback,,,-5.845018545025864,-6.391643662705232,6.590823358629294,2.2394440015366195,6.4,0.4519685039370079,287,0,ok,
synthetic,en,2026-06-14_1328/longcat_3p5b_cuda_p3.wav,,,,,2026-06-14_1328,longcat_3p5b_cuda_p3.wav,longcat_3p5b,unknown,3,filename_fallback,,,3.5527442784216907,8.919404271589448,6.808856486843523,2.320810691856177,18.432,0.6022850924918389,1107,0,ok,
synthetic,en,2026-06-14_1328/longcat_3p5b_cuda_p4.wav,,,,,2026-06-14_1328,longcat_3p5b_cuda_p4.wav,longcat_3p5b,unknown,4,filename_fallback,,,1.0361624627753832,30.23207199577797,8.592973017264981,2.6266486729892753,6.912,0.4139941690962099,284,0,ok,
synthetic,en,windows-cloning/longcat_3p5b_cuda_p1.wav,,,,,windows-cloning,longcat_3p5b_cuda_p1.wav,longcat_3p5b,cloning,1,scores_csv,,0.4286,-6.115484203857265,-14.218424979856895,6.773589392351383,2.2366743503765893,2.474666666666667,0.5661157024793388,137,0,ok,
synthetic,en,windows-cloning/longcat_3p5b_cuda_p2.wav,,,,,windows-cloning,longcat_3p5b_cuda_p2.wav,longcat_3p5b,cloning,2,scores_csv,,0.0,-5.845018545025864,-6.391643662705232,6.590823358629294,2.2394440015366195,6.4,0.4519685039370079,287,0,ok,
synthetic,en,windows-cloning/longcat_3p5b_cuda_p3.wav,,,,,windows-cloning,longcat_3p5b_cuda_p3.wav,longcat_3p5b,cloning,3,scores_csv,,0.303,3.5527442784216907,8.919404271589448,6.808856486843523,2.320810691856177,18.432,0.6022850924918389,1107,0,ok,
synthetic,en,windows-cloning/longcat_3p5b_cuda_p4.wav,,,,,windows-cloning,longcat_3p5b_cuda_p4.wav,longcat_3p5b,cloning,4,scores_csv,,0.2222,1.0361624627753832,30.23207199577797,8.592973017264981,2.6266486729892753,6.912,0.4139941690962099,284,0,ok,
synthetic,en,windows-default/longcat_3p5b_cuda_p1.wav,,,,,windows-default,longcat_3p5b_cuda_p1.wav,longcat_3p5b,default,1,scores_csv,,0.0,-4.156854606197482,10.59487648933844,9.026972709485435,2.688645690578376,2.304,0.6858407079646017,155,0,ok,
synthetic,en,windows-default/longcat_3p5b_cuda_p2.wav,,,,,windows-default,longcat_3p5b_cuda_p2.wav,longcat_3p5b,default,2,scores_csv,,0.0,-7.585363936073875,9.911828770200353,18.7244985799952,5.298276889409817,6.058666666666666,0.4684385382059801,282,0,ok,
synthetic,en,windows-default/longcat_3p5b_cuda_p3.wav,,,,,windows-default,longcat_3p5b_cuda_p3.wav,longcat_3p5b,default,3,scores_csv,,0.1515,-3.418482235036057,-21.436566038916787,15.177764207901356,4.983972209788908,17.322666666666667,0.595830920671685,1029,0,ok,
synthetic,en,windows-default/longcat_3p5b_cuda_p4.wav,,,,,windows-default,longcat_3p5b_cuda_p4.wav,longcat_3p5b,default,4,scores_csv,,0.1667,-6.0889641118487825,-37.19465817619625,12.831540980463902,4.526381170072988,6.485333333333333,0.5116640746500778,329,0,ok,
synthetic,en,2026-05-25_0505/magpie_cpu_p1.wav,,,,,2026-05-25_0505,magpie_cpu_p1.wav,magpie,unknown,1,filename_fallback,,,-7.36649723335415,-53.1742092225192,14.811766587302216,4.3384266602102,2.9257142857142857,0.5853658536585366,168,1,ok,
synthetic,en,2026-05-25_0505/magpie_cpu_p2.wav,,,,,2026-05-25_0505,magpie_cpu_p2.wav,magpie,unknown,2,filename_fallback,,,-3.1914836571403074,3.736396182207582,12.344749776978627,3.7860260680332107,6.130068027210885,0.4236453201970443,258,0,ok,
synthetic,en,2026-05-25_0505/magpie_cpu_p3.wav,,,,,2026-05-25_0505,magpie_cpu_p3.wav,magpie,unknown,3,filename_fallback,,,-1.1593521855295883,-28.81264664525636,9.633565231871795,3.4837769705365362,18.668843537414965,0.5553168635875403,1034,1,ok,
synthetic,en,2026-05-25_0505/magpie_cpu_p4.wav,,,,,2026-05-25_0505,magpie_cpu_p4.wav,magpie,unknown,4,filename_fallback,,,-1.3274964123114141,4.952741930859171,15.934213391291179,4.255792489391916,10.077460317460318,0.38085742771684944,382,0,ok,
synthetic,en,2026-05-25_0505/magpie_cuda_p1.wav,,,,,2026-05-25_0505,magpie_cuda_p1.wav,magpie,unknown,1,filename_fallback,,,-5.236903676700348,-56.909817984259725,12.994591439717667,3.8798825096686675,3.250793650793651,0.525,168,0,ok,
synthetic,en,2026-05-25_0505/magpie_cuda_p2.wav,,,,,2026-05-25_0505,magpie_cuda_p2.wav,magpie,unknown,2,filename_fallback,,,-3.0040707919492298,-4.851315450175208,14.580959797279123,4.117271601174912,6.548027210884354,0.4338461538461538,282,0,ok,
synthetic,en,2026-05-25_0505/magpie_cuda_p3.wav,,,,,2026-05-25_0505,magpie_cuda_p3.wav,magpie,unknown,3,filename_fallback,,,-4.645660827148144,-31.233669590541325,10.972994945293921,3.5455293449861074,17.08988662131519,0.5686619718309859,969,0,ok,
synthetic,en,2026-05-25_0505/magpie_cuda_p4.wav,,,,,2026-05-25_0505,magpie_cuda_p4.wav,magpie,unknown,4,filename_fallback,,,-1.5776964113861178,20.7023276913977,13.912364874384071,4.8044829311060795,9.7059410430839,0.37267080745341613,360,0,ok,
synthetic,en,windows-default/magpie_cpu_p1.wav,,,,,windows-default,magpie_cpu_p1.wav,magpie,default,1,scores_csv,,0.1429,-7.36649723335415,-53.1742092225192,14.811766587302216,4.3384266602102,2.9257142857142857,0.5853658536585366,168,1,ok,
synthetic,en,windows-default/magpie_cpu_p2.wav,,,,,windows-default,magpie_cpu_p2.wav,magpie,default,2,scores_csv,,0.0,-3.1914836571403074,3.736396182207582,12.344749776978627,3.7860260680332107,6.130068027210885,0.4236453201970443,258,0,ok,
synthetic,en,windows-default/magpie_cpu_p3.wav,,,,,windows-default,magpie_cpu_p3.wav,magpie,default,3,scores_csv,,0.1818,-1.1593521855295883,-28.81264664525636,9.633565231871795,3.4837769705365362,18.668843537414965,0.5553168635875403,1034,1,ok,
synthetic,en,windows-default/magpie_cpu_p4.wav,,,,,windows-default,magpie_cpu_p4.wav,magpie,default,4,scores_csv,,0.0556,-1.3274964123114141,4.952741930859171,15.934213391291179,4.255792489391916,10.077460317460318,0.38085742771684944,382,0,ok,
synthetic,en,windows-default/magpie_cuda_p1.wav,,,,,windows-default,magpie_cuda_p1.wav,magpie,default,1,scores_csv,,0.1429,-5.236903676700348,-56.909817984259725,12.994591439717667,3.8798825096686675,3.250793650793651,0.525,168,0,ok,
synthetic,en,windows-default/magpie_cuda_p2.wav,,,,,windows-default,magpie_cuda_p2.wav,magpie,default,2,scores_csv,,0.0,-3.0040707919492298,-4.851315450175208,14.580959797279123,4.117271601174912,6.548027210884354,0.4338461538461538,282,0,ok,
synthetic,en,windows-default/magpie_cuda_p3.wav,,,,,windows-default,magpie_cuda_p3.wav,magpie,default,3,scores_csv,,0.1818,-4.645660827148144,-31.233669590541325,10.972994945293921,3.5455293449861074,17.08988662131519,0.5686619718309859,969,0,ok,
synthetic,en,windows-default/magpie_cuda_p4.wav,,,,,windows-default,magpie_cuda_p4.wav,magpie,default,4,scores_csv,,0.1111,-1.5776964113861178,20.7023276913977,13.912364874384071,4.8044829311060795,9.7059410430839,0.37267080745341613,360,0,ok,
synthetic,en,windows-cloning/mars5_cpu_p4.wav,,,,,windows-cloning,mars5_cpu_p4.wav,mars5,cloning,4,scores_csv,,0.5,-3.4370567607056697,5.639206538116856,8.790986651355599,2.736693695024407,5.373333333333333,0.24812030075187969,132,0,ok,
synthetic,en,windows-cloning/mars5_cuda_p4.wav,,,,,windows-cloning,mars5_cuda_p4.wav,mars5,cloning,4,scores_csv,,0.5,-3.986271853709709,35.76568273379602,14.81256309876339,3.92005520186673,5.253333333333333,0.19423076923076923,101,0,ok,
synthetic,en,windows-default/mars5_cpu_p1.wav,,,,,windows-default,mars5_cpu_p1.wav,mars5,default,1,scores_csv,,0.0,-15.242794260621666,-1.6222801343701414,15.329605869050525,4.781515711193082,2.112,0.9134615384615384,190,0,ok,
synthetic,en,windows-default/mars5_cpu_p2.wav,,,,,windows-default,mars5_cpu_p2.wav,mars5,default,2,scores_csv,,0.1053,-2.846814166612522,-5.341411575275714,4.721788612765101,1.3946917585770167,4.608,0.6564551422319475,300,0,ok,
synthetic,en,windows-default/mars5_cpu_p3.wav,,,,,windows-default,mars5_cpu_p3.wav,mars5,default,3,scores_csv,,0.4545,-1.1698629393971751,-9.593687494648616,8.184428619020327,2.484073325694991,18.490666666666666,0.6505958829902492,1201,1,ok,
synthetic,en,windows-default/mars5_cpu_p4.wav,,,,,windows-default,mars5_cpu_p4.wav,mars5,default,4,scores_csv,,0.3889,-2.6150715713601884,-16.893236296281533,7.314406648054606,2.099652065050659,6.656,0.6117824773413897,405,0,ok,
synthetic,en,windows-default/mars5_cuda_p1.wav,,,,,windows-default,mars5_cuda_p1.wav,mars5,default,1,scores_csv,,0.0,-13.135276958077535,-15.613608154386784,14.401850601476447,3.963085592293349,2.066666666666667,0.9458128078817734,192,0,ok,
synthetic,en,windows-default/mars5_cuda_p2.wav,,,,,windows-default,mars5_cuda_p2.wav,mars5,default,2,scores_csv,,0.1053,-0.6698478367007551,22.51604385007554,12.078931768875435,3.8808747935804457,5.653333333333333,0.5559502664298401,313,0,ok,
synthetic,en,2026-05-30_2241/maya1_cpu_p1.wav,,,,,2026-05-30_2241,maya1_cpu_p1.wav,maya1,unknown,1,filename_fallback,,,-7.275574491414942,-55.142945251418666,9.345236625204416,2.621455624071787,2.986666666666667,0.689419795221843,202,0,ok,
synthetic,en,2026-05-30_2241/maya1_cpu_p2.wav,,,,,2026-05-30_2241,maya1_cpu_p2.wav,maya1,unknown,2,filename_fallback,,,-2.7541475060911162,-6.760595608438475,10.782028100543835,3.3807919589245072,5.973333333333334,0.4864864864864865,288,0,ok,
synthetic,en,2026-05-30_2241/maya1_cpu_p3.wav,,,,,2026-05-30_2241,maya1_cpu_p3.wav,maya1,unknown,3,filename_fallback,,,-3.6156167043785383,-23.202024821337613,7.778202059723352,2.5030038789625126,16.72533333333333,0.7156568686262748,1193,0,ok,
synthetic,en,2026-05-30_2241/maya1_cuda_p1.wav,,,,,2026-05-30_2241,maya1_cuda_p1.wav,maya1,unknown,1,filename_fallback,,,-10.239714615018285,-30.33405195754289,11.56346711968172,3.685086982469219,2.56,0.6693227091633466,168,0,ok,
synthetic,en,2026-05-30_2241/maya1_cuda_p2.wav,,,,,2026-05-30_2241,maya1_cuda_p2.wav,maya1,unknown,2,filename_fallback,,,-2.3101154069294676,-6.005879371367,11.346095275999467,3.3187827683760998,6.058666666666666,0.49833333333333335,299,0,ok,
synthetic,en,2026-05-30_2241/maya1_cuda_p3.wav,,,,,2026-05-30_2241,maya1_cuda_p3.wav,maya1,unknown,3,filename_fallback,,,-3.916730875412375,-34.291881179103356,9.66527598443782,2.975310010868897,16.896,0.754750593824228,1271,0,ok,
synthetic,en,2026-05-30_2241/maya1_cuda_p4.wav,,,,,2026-05-30_2241,maya1_cuda_p4.wav,maya1,unknown,4,filename_fallback,,,-3.4443594754446862,-17.10783821013012,10.155568709855643,2.9612629017620997,9.728,0.5398138572905895,522,0,ok,
synthetic,en,windows-default/maya1_cpu_p1.wav,,,,,windows-default,maya1_cpu_p1.wav,maya1,default,1,scores_csv,,0.0,-7.275574491414942,-55.142945251418666,9.345236625204416,2.621455624071787,2.986666666666667,0.689419795221843,202,0,ok,
synthetic,en,windows-default/maya1_cpu_p2.wav,,,,,windows-default,maya1_cpu_p2.wav,maya1,default,2,scores_csv,,0.0,-2.7541475060911162,-6.760595608438475,10.782028100543835,3.3807919589245072,5.973333333333334,0.4864864864864865,288,0,ok,
synthetic,en,windows-default/maya1_cpu_p3.wav,,,,,windows-default,maya1_cpu_p3.wav,maya1,default,3,scores_csv,,0.1212,-3.6156167043785383,-23.202024821337613,7.778202059723352,2.5030038789625126,16.72533333333333,0.7156568686262748,1193,0,ok,
synthetic,en,windows-default/maya1_cuda_p1.wav,,,,,windows-default,maya1_cuda_p1.wav,maya1,default,1,scores_csv,,0.0,-10.239714615018285,-30.33405195754289,11.56346711968172,3.685086982469219,2.56,0.6693227091633466,168,0,ok,
synthetic,en,windows-default/maya1_cuda_p2.wav,,,,,windows-default,maya1_cuda_p2.wav,maya1,default,2,scores_csv,,0.0,-2.3101154069294676,-6.005879371367,11.346095275999467,3.3187827683760998,6.058666666666666,0.49833333333333335,299,0,ok,
synthetic,en,windows-default/maya1_cuda_p3.wav,,,,,windows-default,maya1_cuda_p3.wav,maya1,default,3,scores_csv,,0.1515,-3.916730875412375,-34.291881179103356,9.66527598443782,2.975310010868897,16.896,0.754750593824228,1271,0,ok,
synthetic,en,windows-default/maya1_cuda_p4.wav,,,,,windows-default,maya1_cuda_p4.wav,maya1,default,4,scores_csv,,0.1111,-3.4443594754446862,-17.10783821013012,10.155568709855643,2.9612629017620997,9.728,0.5398138572905895,522,0,ok,
synthetic,en,2026-06-03_1121/melotts_cpu_p1.wav,,,,,2026-06-03_1121,melotts_cpu_p1.wav,melotts,unknown,1,filename_fallback,,,-9.2321628112599,-16.976840258250174,12.94766665095032,3.561455407763376,3.0802040816326532,0.5409836065573771,165,0,ok,
synthetic,en,2026-06-03_1121/melotts_cpu_p2.wav,,,,,2026-06-03_1121,melotts_cpu_p2.wav,melotts,unknown,2,filename_fallback,,,-2.266530254597607,-6.295293818128863,7.266545051515803,2.1300446733469363,6.47031746031746,0.44031007751937984,284,0,ok,
synthetic,en,2026-06-03_1121/melotts_cpu_p3.wav,,,,,2026-06-03_1121,melotts_cpu_p3.wav,melotts,unknown,3,filename_fallback,,,-3.8857766014679394,-23.168452548248442,8.580508329836256,2.687845231820725,16.071768707482992,0.594392523364486,954,0,ok,
synthetic,en,2026-06-03_1121/melotts_cpu_p4.wav,,,,,2026-06-03_1121,melotts_cpu_p4.wav,melotts,unknown,4,filename_fallback,,,-3.941653606345095,-9.39176906886253,7.086802710531982,2.0588290814385495,7.283015873015873,0.5082644628099173,369,0,ok,
synthetic,en,2026-06-03_1121/melotts_cuda_p1.wav,,,,,2026-06-03_1121,melotts_cuda_p1.wav,melotts,unknown,1,filename_fallback,,,-8.995927550900909,-14.096762875902876,12.415484502029873,3.48460736617924,2.9292743764172338,0.5517241379310345,160,0,ok,
synthetic,en,2026-06-03_1121/melotts_cuda_p2.wav,,,,,2026-06-03_1121,melotts_cuda_p2.wav,melotts,unknown,2,filename_fallback,,,-3.4180763440697586,-2.634040282427466,7.985728743054289,2.4253333478357404,6.35421768707483,0.4549763033175355,288,0,ok,
synthetic,en,2026-06-03_1121/melotts_cuda_p3.wav,,,,,2026-06-03_1121,melotts_cuda_p3.wav,melotts,unknown,3,filename_fallback,,,-3.258409932077312,-23.131035169425445,8.462139411817514,2.6110941287915876,15.920839002267574,0.6176100628930817,982,0,ok,
synthetic,en,2026-06-03_1121/melotts_cuda_p4.wav,,,,,2026-06-03_1121,melotts_cuda_p4.wav,melotts,unknown,4,filename_fallback,,,-4.997834662867322,-7.017903798284364,8.344675721050418,2.3366063232106247,7.283015873015873,0.5275482093663911,383,0,ok,
synthetic,en,windows-default/melotts_cpu_p1.wav,,,,,windows-default,melotts_cpu_p1.wav,melotts,default,1,scores_csv,,0.0,-9.2321628112599,-16.976840258250174,12.94766665095032,3.561455407763376,3.0802040816326532,0.5409836065573771,165,0,ok,
synthetic,en,windows-default/melotts_cpu_p2.wav,,,,,windows-default,melotts_cpu_p2.wav,melotts,default,2,scores_csv,,0.0526,-2.266530254597607,-6.295293818128863,7.266545051515803,2.1300446733469363,6.47031746031746,0.44031007751937984,284,0,ok,
synthetic,en,windows-default/melotts_cpu_p3.wav,,,,,windows-default,melotts_cpu_p3.wav,melotts,default,3,scores_csv,,0.2121,-3.8857766014679394,-23.168452548248442,8.580508329836256,2.687845231820725,16.071768707482992,0.594392523364486,954,0,ok,
synthetic,en,windows-default/melotts_cpu_p4.wav,,,,,windows-default,melotts_cpu_p4.wav,melotts,default,4,scores_csv,,0.0556,-3.941653606345095,-9.39176906886253,7.086802710531982,2.0588290814385495,7.283015873015873,0.5082644628099173,369,0,ok,
synthetic,en,windows-default/melotts_cuda_p1.wav,,,,,windows-default,melotts_cuda_p1.wav,melotts,default,1,scores_csv,,0.0,-8.995927550900909,-14.096762875902876,12.415484502029873,3.48460736617924,2.9292743764172338,0.5517241379310345,160,0,ok,
synthetic,en,windows-default/melotts_cuda_p2.wav,,,,,windows-default,melotts_cuda_p2.wav,melotts,default,2,scores_csv,,0.0526,-3.4180763440697586,-2.634040282427466,7.985728743054289,2.4253333478357404,6.35421768707483,0.4549763033175355,288,0,ok,
synthetic,en,windows-default/melotts_cuda_p3.wav,,,,,windows-default,melotts_cuda_p3.wav,melotts,default,3,scores_csv,,0.1818,-3.258409932077312,-23.131035169425445,8.462139411817514,2.6110941287915876,15.920839002267574,0.6176100628930817,982,0,ok,
synthetic,en,windows-default/melotts_cuda_p4.wav,,,,,windows-default,melotts_cuda_p4.wav,melotts,default,4,scores_csv,,0.0556,-4.997834662867322,-7.017903798284364,8.344675721050418,2.3366063232106247,7.283015873015873,0.5275482093663911,383,0,ok,
synthetic,en,2026-06-02_2107/miratts_cuda_p1.wav,,,,,2026-06-02_2107,miratts_cuda_p1.wav,miratts,unknown,1,filename_fallback,,,-10.167875045553128,-8.464303412799781,12.21002905354422,3.9916228546756845,4.1,0.4691358024691358,190,0,ok,
synthetic,en,2026-06-02_2108/miratts_cuda_p1.wav,,,,,2026-06-02_2108,miratts_cuda_p1.wav,miratts,unknown,1,filename_fallback,,,-10.167875045553128,-8.464303412799781,12.21002905354422,3.9916228546756845,4.1,0.4691358024691358,190,0,ok,
synthetic,en,2026-06-02_2108/miratts_cuda_p2.wav,,,,,2026-06-02_2108,miratts_cuda_p2.wav,miratts,unknown,2,filename_fallback,,,-10.239232972771726,0.9861167442333212,14.787039332714926,4.431034390171393,7.84,0.5096277278562259,397,0,ok,
synthetic,en,2026-06-02_2108/miratts_cuda_p3.wav,,,,,2026-06-02_2108,miratts_cuda_p3.wav,miratts,unknown,3,filename_fallback,,,-1.6385077143159201,11.792602824592024,3.9326394493709094,1.2461663474081317,20.48,0.5531081742535487,1130,0,ok,
synthetic,en,2026-06-02_2108/miratts_cuda_p4.wav,,,,,2026-06-02_2108,miratts_cuda_p4.wav,miratts,unknown,4,filename_fallback,,,-6.337844803170546,-32.092915204996686,17.37090635165302,4.718944008343498,10.86,0.48518518518518516,524,0,ok,
